CELEX_FROM,NUMBER_FROM,CELEX_TO,NUMBER_TO
62019CJ0550,85,62016CJ0416,38
62019CJ0550,86,62017CJ0060,28
62019CJ0550,87,62017CJ0060,38
62019CJ0550,88,62018CJ0298,22
62019CJ0550,89,62018CJ0298,23
62019CJ0550,90,62018CJ0298,24
62019CJ0550,91,62017CJ0060,31
62019CJ0550,91,62017CJ0060,32
62019CJ0550,92,62017CJ0060,33
62019CJ0550,93,62017CJ0060,34
62019CJ0550,93,62017CJ0060,35
62019CJ0550,94,62018CJ0298,27
62019CJ0550,99,61999CJ0172,42
62019CJ0550,100,62018CJ0298,30
62019CJ0550,100,62018CJ0298,31
62019CJ0550,102,62018CJ0344,25
62019CJ0550,103,62018CJ0344,26
62019CJ0550,107,62015CJ0336,22
62019CJ0551,39,61981CJ0060,9
62019CJ0551,39,62003CJ0131,54
62019CJ0551,39,62009CJ0322,48
62019CJ0551,39,62010CJ0463,50
62019CJ0551,39,62015CJ0415,44
62019CJ0551,39,62017CJ0183,51
62019CJ0551,40,62006CJ0521,42
62019CJ0551,40,62008CJ0362,52
62019CJ0551,40,62009CJ0322,46
62019CJ0551,41,62013CJ0031,55
62019CJ0551,41,62015CJ0599,49
62019CJ0551,41,62015CJ0599,51
62019CJ0551,41,62015CJ0599,52
62019CJ0551,41,62015CJ0599,55
62019CJ0551,41,62018CJ0575,47
62019CJ0551,42,62018CJ0471,65
62019CJ0551,46,62009CJ0322,47
62019CJ0551,47,62008CJ0170,41
62019CJ0555,23,62017CJ0084,31
62019CJ0555,24,62015CJ0164,31
62019CJ0555,25,62016CJ0418,30
62019CJ0555,29,62014CJ0049,27
62019CJ0555,40,62012CJ0234,13
62019CJ0555,41,62012CJ0234,17
62019CJ0555,43,62015CJ0339,61
62019CJ0555,44,62015CJ0339,62
62019CJ0555,48,61998CJ0006,49
62019CJ0555,48,62006CJ0500,33
62019CJ0555,52,62015CJ0339,65
62019CJ0555,52,62019CJ0087,37
62019CJ0555,54,62006CJ0250,41
62019CJ0555,54,62006CJ0250,42
62019CJ0555,54,62007CJ0336,37
62019CJ0555,54,62007CJ0336,38
62019CJ0555,55,62018CJ0719,57
62019CJ0555,57,62006CJ0250,44
62019CJ0555,59,62007CJ0169,55
62019CJ0555,59,62017CJ0716,24
62019CJ0555,75,62018CJ0222,71
62019CJ0555,80,62017CJ0235,63
62019CJ0555,80,62017CJ0235,64
62019CJ0555,80,62017CJ0235,65
62019CJ0555,81,62014CJ0157,64
62019CJ0555,82,61995CJ0368,26
62019CJ0555,82,62001CJ0245,68
62019CJ0555,82,62014CJ0157,64
62019CJ0555,82,62014CJ0157,65
62019CJ0555,84,62014CJ0157,68
62019CJ0555,91,62001CJ0245,73
62019CJ0555,95,62012CJ0356,43
62019CJ0555,97,62018CJ0513,36
62019CJ0555,99,62012CJ0234,16
62019CJ0555,99,62017CJ0220,37
62019CJ0555,102,62018CJ0513,38
62019CJ0559,35,62013CJ0461,34
62019CJ0559,36,62013CJ0461,36
62019CJ0559,39,62018CJ0535,69
62019CJ0559,40,62010CJ0043,52
62019CJ0559,41,62013CJ0461,41
62019CJ0559,41,62013CJ0461,42
62019CJ0559,42,62018CJ0535,72
62019CJ0559,43,62018CJ0535,73
62019CJ0559,46,62019CJ0248,20
62019CJ0559,47,62017CJ0427,39
62019CJ0559,48,62013CJ0461,67
62019CJ0559,64,62017CJ0427,140
62019CJ0559,133,62019CJ0411,32
62019CJ0559,153,62019CJ0411,32
62019CJ0559,155,62014CJ0141,58
62019CJ0559,156,62017CJ0441,117
62019CJ0559,160,62008CJ0171,25
62019CJ0559,160,62015CJ0488,37
62019CJ0559,165,62003CJ0117,30
62019CJ0559,166,62017CJ0461,35
62019CJ0561,27,62016CJ0284,37
62019CJ0561,30,61981CJ0283,7
62019CJ0561,30,62014CJ0160,37
62019CJ0561,30,62017CJ0042,23
62019CJ0561,32,62016CJ0003,42
62019CJ0561,33,61981CJ0283,21
62019CJ0561,33,62003CJ0495,33
62019CJ0561,33,62017CJ0416,110
62019CJ0561,34,61981CJ0283,10
62019CJ0561,34,62012CJ0136,26
62019CJ0561,34,62016CJ0003,43
62019CJ0561,35,62009CJ0165,47
62019CJ0561,35,62014CJ0072,57
62019CJ0561,35,62020CJ0070,25
62019CJ0561,36,61962CJ0028,75
62019CJ0561,36,61962CJ0028,76
62019CJ0561,36,61981CJ0283,13
62019CJ0561,36,61995CJ0337,29
62019CJ0561,36,62007CJ0260,36
62019CJ0561,37,62013CJ0058,32
62019CJ0561,37,62018CJ0323,46
62019CJ0561,38,62000CJ0466,39
62019CJ0561,39,61981CJ0283,16
62019CJ0561,39,61981CJ0283,21
62019CJ0561,39,62014CJ0160,38
62019CJ0561,40,61981CJ0283,16
62019CJ0561,40,62003CJ0495,39
62019CJ0561,40,62014CJ0160,42
62019CJ0561,40,62015CJ0379,48
62019CJ0561,41,61981CJ0283,17
62019CJ0561,41,62014CJ0160,39
62019CJ0561,42,61981CJ0283,18
62019CJ0561,43,62019CJ0950,37
62019CJ0561,45,61981CJ0283,19
62019CJ0561,46,61981CJ0283,20
62019CJ0561,46,62015CJ0379,49
62019CJ0561,50,62003CJ0495,37
62019CJ0561,50,62014CJ0072,58
62019CJ0561,50,62014CJ0072,59
62019CJ0561,50,62014CJ0160,40
62019CJ0561,53,61978CJ0093,5
62019CJ0561,53,62012CJ0136,28
62019CJ0561,53,62019CJ0910,22
62019CJ0561,54,61981CJ0283,9
62019CJ0561,55,62012CJ0136,29
62019CJ0561,56,61996CJ0176,19
62019CJ0561,56,62006CJ0303,29
62019CJ0561,61,61993CJ0430,17
62019CJ0561,61,62016CJ0003,56
62019CJ0561,62,62016CJ0003,50
62019CJ0561,63,62016CJ0003,52
62019CJ0561,63,62016CJ0003,53
62019CJ0561,64,61993CJ0430,21
62019CJ0561,65,62016CJ0003,44
62019CJ0561,68,62017CJ0152,21
62019CJ0561,69,62017CJ0152,22
62019CJ0561,70,62014CJ0117,43
62019CJ0561,70,62017CJ0152,23
62019CJ0562,26,62003CJ0182,81
62019CJ0562,27,62015CJ0020,53
62019CJ0562,28,62017CJ0374,35
62019CJ0562,29,62015CJ0270,49
62019CJ0562,30,61992CJ0387,13
62019CJ0562,30,61992CJ0387,14
62019CJ0562,30,62009CJ0106,71
62019CJ0562,30,62009CJ0106,72
62019CJ0562,30,62017CJ0374,23
62019CJ0562,31,62017CJ0374,36
62019CJ0562,32,62001CJ0159,42
62019CJ0562,32,62001CJ0159,43
62019CJ0562,32,62010CJ0417,40
62019CJ0562,32,62017CJ0374,44
62019CJ0562,37,62016CJ0233,50
62019CJ0562,37,62018CJ0075,49
62019CJ0562,37,62018CJ0323,69
62019CJ0562,41,62018CJ0075,50
62019CJ0562,41,62018CJ0323,70
62019CJ0562,46,62016CJ0203,107
62019CJ0562,50,61999CJ0400(01),47
62019CJ0562,50,62009CJ0194,60
62019CJ0562,50,62011CJ0646,27
62019CJ0562,51,61999CJ0400,47
62019CJ0562,51,62018CJ0456,35
62019CJ0562,52,62009CJ0194,61
62019CJ0562,52,62014CJ0524,78
62019CJ0562,53,61999CJ0400(01),48
62019CJ0564,54,62019CJ0083,103
62019CJ0564,59,62005CJ0259,16
62019CJ0564,60,62019CJ0510,25
62019CJ0564,61,62019CJ0510,26
62019CJ0564,67,62018CJ0824,90
62019CJ0564,68,62013CJ0689,32
62019CJ0564,69,62013CJ0689,33
62019CJ0564,70,62013CJ0689,34
62019CJ0564,72,62006CJ0210,93
62019CJ0564,72,62006CJ0210,94
62019CJ0564,72,62006CJ0210,95
62019CJ0564,72,62006CJ0210,96
62019CJ0564,73,62010CJ0188,45
62019CJ0564,77,62014CJ0614,25
62019CJ0564,78,62019CJ0083,244
62019CJ0564,79,62019CJ0083,245
62019CJ0564,80,62018CJ0824,141
62019CJ0564,87,62018CJ0658,46
62019CJ0564,90,62018CJ0558,58
62019CJ0564,90,62019CJ0791,227
62019CJ0564,91,62018CJ0558,59
62019CJ0564,96,62019CJ0383,33
62019CJ0564,99,62017CJ0122,34
62019CJ0564,101,62018CJ0038,39
62019CJ0564,104,62014CJ0127,28
62019CJ0564,104,62015CJ0002,19
62019CJ0564,113,62014CJ0216,39
62019CJ0564,128,62017CJ0646,51
62019CJ0564,140,62018CJ0558,45
62019CJ0564,141,62018CJ0558,46
62019CJ0564,142,62018CJ0558,48
62019CJ0564,143,62018CJ0558,52
62019CJ0564,145,62009CJ0283,41
62019CJ0564,145,62009CJ0283,42
62019CJ0564,145,62018CJ0558,50
62019CJ0564,146,62018CJ0558,51
62019CJ0565,36,62006CJ0510,105
62019CJ0565,46,62011CJ0583,71
62019CJ0565,46,62011CJ0583,72
62019CJ0565,67,62011CJ0583,91
62019CJ0565,68,62000CJ0050,40
62019CJ0565,69,62002CJ0263,36
62019CJ0565,73,62011CJ0583,76
62019CJ0565,77,62011CJ0583,105
62019CJ0565,78,62000CJ0050,44
62019CJ0565,78,62002CJ0263,36
62019CJ0565,90,61982CJ0191,28
62019CJ0565,92,62008CJ0413,52
62019CJ0565,101,62017CJ0447,49
62019CJ0565,102,62017CJ0447,50
62019CJ0565,103,62017CJ0447,51
62019CJ0570,48,62016CJ0289,22
62019CJ0570,98,62010CJ0581,81
62019CJ0570,107,62020CJ0028,23
62019CJ0570,132,62017CJ0152,21
62019CJ0570,133,62017CJ0152,22
62019CJ0570,134,62016CJ0089,49
62019CJ0570,142,62004CJ0344,95
62019CJ0570,142,62007CJ0402,48
62019CJ0570,143,62004CJ0344,96
62019CJ0570,143,62011CJ0509,47
62019CJ0570,150,62004CJ0344,79
62019CJ0570,151,62004CJ0344,80
62019CJ0570,158,62011CJ0012,47
62019CJ0570,158,62011CJ0012,48
62019CJ0570,164,62004CJ0344,68
62019CJ0570,170,62011CJ0012,60
62019CJ0570,172,62011CJ0012,62
62019CJ0572,68,62016CJ0621,97
62019CJ0572,69,62016CJ0622,86
62019CJ0572,69,62019CJ0280,46
62019CJ0572,70,62014CJ0078,23
62019CJ0572,70,62019CJ0280,43
62019CJ0572,71,62015CJ0411,140
62019CJ0572,71,62016CJ0634,63
62019CJ0572,78,62008CJ0582,51
62019CJ0572,80,62004CJ0344,76
62019CJ0572,85,62001CJ0091,45
62019CJ0572,86,62001CJ0091,46
62019CJ0572,86,62019CJ0516,31
62019CJ0572,87,62013CJ0110,30
62019CJ0572,88,62013CJ0110,31
62019CJ0572,88,62019CJ0516,34
62019CJ0572,89,62013CJ0110,32
62019CJ0572,89,62019CJ0516,65
62019CJ0572,90,62001CJ0091,50
62019CJ0572,90,62013CJ0110,33
62019CJ0572,91,62001CJ0091,51
62019CJ0572,91,62013CJ0110,34
62019CJ0572,98,62013CJ0110,35
62019CJ0572,98,62013CJ0110,39
62019CJ0578,26,62018CJ0742,25
62019CJ0578,27,62018CJ0742,26
62019CJ0578,36,62019CJ0253,17
62019CJ0578,37,62003CJ0336,21
62019CJ0578,40,62011CJ0134,24
62019CJ0578,56,62019CJ0032,38
62019CJ0579,44,62018CJ0199,33
62019CJ0579,46,61995CJ0027,35
62019CJ0579,47,62017CJ0347,69
62019CJ0579,61,62019CJ0245,101
62019CJ0579,74,62017CJ0723,31
62019CJ0579,74,62017CJ0723,46
62019CJ0579,74,62017CJ0723,54
62019CJ0579,75,62016CJ0073,58
62019CJ0579,76,62016CJ0073,59
62019CJ0579,77,62018CJ0511,124
62019CJ0579,78,62016CJ0348,41
62019CJ0579,80,62011CJ0199,49
62019CJ0579,89,62016CJ0046,40
62019CJ0579,89,62020CJ0584,103
62019CJ0579,96,62000CJ0020,68
62019CJ0579,97,62020CJ0028,50
62019CJ0580,25,62019CJ0344,23
62019CJ0580,25,62019CJ0344,24
62019CJ0580,26,62019CJ0344,25
62019CJ0580,27,62019CJ0344,26
62019CJ0580,28,62019CJ0344,27
62019CJ0580,30,62019CJ0344,29
62019CJ0580,31,62019CJ0344,30
62019CJ0580,32,62019CJ0344,31
62019CJ0580,34,61998CJ0303,48
62019CJ0580,34,62002CJ0151,63
62019CJ0580,34,62004CJ0014,48
62019CJ0580,36,62001CJ0397,93
62019CJ0580,36,62002CJ0151,65
62019CJ0580,36,62004CJ0014,46
62019CJ0580,36,62004CJ0014,58
62019CJ0580,37,62015CJ0518,63
62019CJ0580,37,62015CJ0518,64
62019CJ0580,37,62015CJ0518,65
62019CJ0580,37,62015CJ0518,66
62019CJ0580,39,62019CJ0344,38
62019CJ0580,40,62019CJ0344,39
62019CJ0580,41,62019CJ0344,40
62019CJ0580,42,62019CJ0344,41
62019CJ0580,43,62019CJ0344,43
62019CJ0580,45,62019CJ0344,46
62019CJ0580,47,62019CJ0344,48
62019CJ0580,48,62019CJ0344,49
62019CJ0580,50,62019CJ0344,51
62019CJ0580,51,62019CJ0344,52
62019CJ0580,52,62019CJ0344,53
62019CJ0580,53,62019CJ0344,54
62019CJ0580,56,62019CJ0344,57
62019CJ0580,57,62019CJ0344,58
62019CJ0580,58,62019CJ0344,59
62019CJ0580,60,62019CJ0344,61
62019CJ0580,60,62019CJ0344,62
62019CJ0580,60,62019CJ0344,63
62019CJ0580,60,62019CJ0344,64
62019CJ0580,60,62019CJ0344,65
62019CJ0581,16,62017CJ0152,21
62019CJ0581,17,62018CJ0414,28
62019CJ0581,22,62019CJ0657,28
62019CJ0581,23,62000CJ0141,36
62019CJ0581,23,62009CJ0086,36
62019CJ0581,23,62012CJ0464,61
62019CJ0581,24,62009CJ0086,37
62019CJ0581,24,62009CJ0086,38
62019CJ0581,24,62017CJ0700,20
62019CJ0581,25,62009CJ0086,40
62019CJ0581,25,62012CJ0091,26
62019CJ0581,25,62019CJ0048,27
62019CJ0581,26,62019CJ0048,29
62019CJ0581,28,62017CJ0597,23
62019CJ0581,29,62012CJ0091,23
62019CJ0581,29,62015CJ0616,49
62019CJ0581,32,62019CJ0449,48
62019CJ0581,36,62011CJ0224,33
62019CJ0581,36,62018CJ0017,35
62019CJ0581,37,61996CJ0349,28
62019CJ0581,37,62019CJ0231,23
62019CJ0581,38,62019CJ0231,23
62019CJ0581,39,61996CJ0349,31
62019CJ0581,39,62005CJ0111,22
62019CJ0581,39,62011CJ0044,21
62019CJ0581,39,62011CJ0224,43
62019CJ0581,39,62015CJ0208,33
62019CJ0581,39,62016CJ0463,27
62019CJ0581,39,62016CJ0463,30
62019CJ0581,39,62018CJ0278,30
62019CJ0581,39,62019CJ0231,34
62019CJ0581,40,62019CJ0231,29
62019CJ0581,41,62019CJ0231,29
62019CJ0581,42,61996CJ0308,24
62019CJ0583,60,62018CJ0831,67
62019CJ0583,62,62018CJ0570,58
62019CJ0583,64,62019CJ0187,69
62019CJ0583,74,62019CJ0601,49
62019CJ0583,80,62019CJ0116,76
62019CJ0585,22,62018CJ0592,24
62019CJ0585,23,62019CJ0514,29
62019CJ0585,31,62019CJ0211,23
62019CJ0585,36,62018CJ0055,30
62019CJ0585,37,62018CJ0055,31
62019CJ0585,38,62019CJ0181,61
62019CJ0585,40,62018CJ0055,38
62019CJ0585,43,62014CJ0266,25
62019CJ0585,43,62014CJ0266,26
62019CJ0585,44,62014CJ0266,28
62019CJ0585,48,62018CJ0055,36
62019CJ0585,49,62018CJ0055,37
62019CJ0585,51,62018CJ0055,44
62019CJ0585,52,62018CJ0055,45
62019CJ0585,57,62017CJ0147,41
62019CJ0585,58,62017CJ0603,26
62019CJ0585,61,62015CJ0518,38
62019CJ0585,62,62016CJ0175,32
62019CJ0585,66,62016CJ0684,63
62019CJ0585,68,62016CJ0569,65
